9.65899e-154	9.65899e-154	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.20737e-153	1.20737e-153	
1.22229e-153	1.22229e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
1.22229e-153	1.20737e-153	
2.79607e-77	2.79607e-77	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	0	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	0	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	0	
2.79607e-77	2.41475e-154	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
2.79607e-77	1.20737e-153	
